58,4,101,13,7,15,7,1,49,1,15,1,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,48,0,10,234,-1
49,5,82,32,8,15,8,1,48,2,15,0.9,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,42,0,7,235,-1
50,5,74,16,7,14,7,1,50,2,14,0.9,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,42,0,8,225,-1
45,7,84,42,8,16,8,1,34,4,16,0.8,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,0,3,242,-1
95,6,282,48,6,12,6,4,445,1,12,1.6,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,78,0,17,270,-1
90,5,427,15,6,10,6,15,473,1,10,1.5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,64,0,26,309,-1
76,7,533,167,6,15,6,1,490,15,15,1.3,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,51,0,25,399,-1
73,7,390,192,6,12,6,14,202,26,12,1.3,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,46,0,27,339,-1
63,5,303,53,6,13,6,1,228,12,13,1.1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,35,0,28,323,-1
43,3,56,127,7,14,7,1,23,2,14,0.7,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,39,0,4,289,-1
65,5,112,25,7,14,7,9,70,2,14,1.1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,55,0,10,241,-1
71,8,494,32,6,10,6,17,450,5,10,1.3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,60,0,11,352,-1
39,6,285,41,6,10,6,0,176,2,10,0.7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,33,0,6,358,-1
59,5,218,20,6,15,6,0,351,6,15,1,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,38,0,21,284,-1
66,5,160,12,6,8,6,6,149,0,8,1.1,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,59,0,7,244,-1
24,4,68,11,5,9,5,0,15,1,9,0.4,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,24,0,0,243,-1
36,5,72,28,7,13,7,1,29,0,13,0.6,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,36,0,0,237,-1
20,4,47,34,6,14,6,0,8,2,14,0.4,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,0,0,256,-1
37,3,103,10,5,15,5,1,114,0,15,0.6,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,34,0,3,247,-1
37,6,61,16,5,9,5,2,23,0,9,0.7,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,37,0,0,223,-1
59,4,100,15,6,11,6,1,102,1,11,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,55,0,4,233,-1
66,5,345,15,6,10,6,4,133,3,10,1.1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,64,0,2,315,-1
66,5,454,115,6,10,6,5,330,3,10,1.1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,64,0,2,390,-1
69,6,206,226,6,15,6,16,64,102,15,1.2,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,63,0,6,336,-1
90,4,189,21,6,11,6,2,283,3,11,1.5,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,83,0,7,245,-1
51,6,89,35,7,15,7,3,61,10,15,0.9,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,48,0,3,239,-1
51,6,96,19,6,13,6,0,51,2,13,0.9,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,49,0,2,232,-1
25,5,50,17,6,18,6,0,11,0,18,0.5,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23,0,2,229,-1
25,3,57,10,6,18,6,1,32,0,18,0.4,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,244,-1
19,2,30,3,5,8,5,0,9,0,8,0.3,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18,0,1,212,-1
46,7,142,16,6,16,6,0,20,3,16,0.8,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,0,6,259,-1
103,5,319,41,8,18,8,26,304,4,18,1.8,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,94,0,9,289,-1
42,4,354,16,7,19,7,0,328,0,19,0.7,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,40,0,2,392,-1
37,4,154,10,6,8,6,0,28,1,8,0.6,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,29,0,8,279,-1
39,4,43,9,6,9,5,1,35,0,9,0.7,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,30,0,9,212,-1
26,4,38,6,6,8,6,1,23,0,8,0.5,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22,0,4,212,-1
42,6,75,22,6,11,6,6,34,6,11,0.8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,37,0,5,229,-1
36,6,76,27,6,11,6,7,16,3,11,0.7,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,31,0,5,247,-1
67,5,126,9,5,9,5,5,91,1,9,1.2,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,59,0,8,238,-1
38,6,62,12,7,16,7,1,25,1,16,0.7,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36,0,2,228,-1
23,5,29,19,7,13,7,2,9,3,13,0.4,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,0,3,225,-1
21,4,30,7,7,15,7,1,6,1,15,0.4,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19,0,2,218,-1
30,4,275,24,7,13,7,16,111,2,13,0.5,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,0,5,407,-1
236,5,920,25,6,15,6,13,514,6,15,4,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,225,0,11,286,-1
39,4,63,25,7,15,6,2,25,5,15,0.7,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,31,0,8,234,-1
22,4,40,8,5,6,5,4,12,0,6,0.4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,4,220,-1
34,4,61,13,6,12,6,0,22,0,12,0.6,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,23,0,11,239,-1
52,2,110,13,6,8,6,6,73,1,8,0.9,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,44,0,8,248,-1
55,6,114,44,6,13,6,3,50,18,13,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,46,0,9,244,-1
247,5,949,21,6,14,6,10,506,7,14,4.2,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,233,0,14,285,-1
35,4,63,19,5,7,5,2,39,0,7,0.6,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,32,0,3,228,-1
29,5,46,10,5,8,5,1,22,1,8,0.5,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25,0,4,218,-1
54,6,206,19,6,14,6,1,33,7,14,100,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,47,0,7,274,-1
58,5,165,26,6,10,5,0,104,2,10,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,51,0,7,255,-1
55,7,109,40,5,10,5,15,54,5,10,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,50,0,5,237,-1
32,3,43,10,5,9,5,2,18,0,9,0.5,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,28,0,4,219,-1
42,4,54,15,6,12,6,4,26,0,12,0.7,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,34,0,8,219,-1
49,7,98,17,7,13,7,0,78,2,13,0.9,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,41,0,8,238,-1
32,3,67,8,6,11,6,2,30,0,11,0.5,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,25,0,7,241,-1
22,6,35,14,7,9,7,0,38,1,9,0.4,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21,0,1,220,-1
27,5,33,13,6,12,6,0,10,2,12,0.5,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,24,0,3,216,-1
52,4,88,8,6,11,6,0,79,1,11,0.9,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,43,0,9,227,-1
27,5,39,16,7,12,7,0,16,1,12,0.5,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,23,0,4,219,-1
35,3,62,6,6,9,6,2,22,0,9,0.6,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,34,0,1,226,-1
28,5,41,17,6,8,6,1,28,0,8,0.5,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19,0,9,220,-1
30,4,47,10,6,9,6,2,27,0,9,0.5,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17,2,11,220,-1
43,7,63,22,6,10,6,6,43,3,10,0.8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,31,0,12,220,-1
54,4,112,24,6,9,6,4,106,0,9,0.9,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,46,0,8,246,-1
63,7,111,24,7,11,6,9,87,12,11,1.1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,49,0,14,240,-1
33,5,62,19,6,10,6,0,13,3,10,0.6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,27,0,6,233,-1
40,5,86,16,5,10,5,0,46,4,10,0.7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,30,0,10,236,-1
35,5,72,18,6,12,6,0,32,1,12,0.6,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,24,0,11,229,-1
37,6,59,32,6,12,6,0,27,4,12,0.7,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28,0,9,236,-1
40,2,53,4,6,11,6,1,25,0,11,0.7,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,38,0,2,223,-1
46,4,85,11,6,10,6,15,61,1,10,0.8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,40,0,6,249,-1
31,3,54,9,6,9,6,3,23,2,9,0.5,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,26,0,5,233,-1
30,4,37,25,5,8,5,0,13,7,8,0.5,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25,0,5,223,-1
31,5,49,17,6,9,6,0,23,1,9,0.6,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,28,0,3,230,-1
34,5,58,14,6,10,6,3,28,0,10,0.6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,34,0,0,231,-1
36,4,88,15,5,8,5,3,53,0,8,0.6,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,36,0,0,240,-1
51,4,93,19,5,10,5,1,78,1,10,0.9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,41,0,10,232,-1
43,5,82,19,6,10,6,1,58,0,10,0.8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,40,0,3,232,-1
45,6,85,24,6,16,6,1,69,0,16,0.8,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39,0,6,236,-1
38,4,69,15,6,10,6,3,54,1,10,0.7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,34,0,4,233,-1
41,7,106,61,6,9,5,0,52,16,9,0.8,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,33,0,8,269,-1
33,3,75,7,6,10,6,1,23,0,10,0.6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,29,0,4,239,-1
27,4,65,15,5,8,5,0,24,1,8,0.5,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26,0,1,239,-1
49,6,108,25,5,8,5,2,103,4,8,0.9,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,46,0,3,241,-1
27,4,61,7,6,9,6,0,34,1,9,0.5,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20,0,7,229,-1
46,4,94,13,5,8,5,5,89,1,8,0.8,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,35,0,11,233,-1
26,3,49,3,5,8,5,0,17,0,8,0.4,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22,0,4,219,-1
16,4,28,14,5,5,4,0,12,4,5,0.3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,3,213,-1
29,4,36,20,5,8,5,1,23,1,8,0.5,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19,0,10,217,-1
32,5,55,33,6,9,6,2,23,0,9,0.6,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,30,0,2,219,-1
25,3,110,7,7,10,6,0,79,0,10,0.4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25,0,0,293,-1
33,6,79,33,6,9,6,2,19,0,9,0.6,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,31,0,2,251,-1
48,4,176,24,6,9,6,20,157,0,9,0.8,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,47,0,1,281,-1
49,6,156,39,6,10,6,0,58,4,10,0.9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47,0,2,271,-1
35,4,138,27,7,13,7,1,65,0,13,0.6,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,35,0,0,276,-1
56,7,130,119,6,10,6,7,108,2,10,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,46,0,10,279,-1
62,6,133,57,6,12,6,6,128,15,12,1.1,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,53,0,9,251,-1
87,7,181,24,6,13,6,5,159,4,13,1.5,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,79,0,8,240,-1
72,6,134,34,6,10,6,20,112,14,10,1.3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,60,0,12,234,-1
57,5,138,16,6,12,6,4,85,12,12,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,53,0,4,243,-1
51,6,133,24,7,12,7,2,101,1,12,0.9,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,44,0,7,254,-1
55,3,114,21,6,9,6,5,125,0,9,0.9,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,42,0,13,240,-1
50,8,105,29,7,13,7,1,32,6,13,0.9,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,44,0,6,242,-1
99,7,227,22,8,15,8,5,455,1,15,1.7,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,85,0,14,256,-1
86,7,174,39,8,17,8,8,247,15,17,1.5,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,1,252,-1
59,7,115,34,8,16,8,1,70,14,16,1.1,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,54,0,5,247,-1
56,4,100,22,7,13,7,2,72,1,13,100,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,45,0,11,239,-1
60,5,137,29,7,13,7,1,153,2,13,1,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,57,0,3,257,-1
80,5,235,25,8,14,8,18,250,8,14,1.4,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,68,0,12,273,-1
86,7,201,67,6,15,7,18,139,37,15,1.5,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,74,0,12,256,-1
106,9,145,22,8,16,8,12,159,0,16,1.9,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,99,0,7,230,-1
54,5,77,24,6,12,6,2,58,2,12,0.9,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,52,0,2,225,-1
64,4,111,12,6,8,6,1,80,3,8,1.1,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,43,0,21,232,-1
52,8,121,29,6,9,5,1,45,14,9,100,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,42,0,10,242,-1
43,6,64,16,6,12,6,3,59,3,12,0.8,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,37,0,6,224,-1
41,7,61,21,6,15,6,0,27,6,15,0.8,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,33,0,8,226,-1
56,5,79,19,6,13,6,1,54,1,13,1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,42,0,14,229,-1
62,7,95,17,6,15,6,8,105,6,15,1.1,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,43,0,19,226,-1
50,7,85,28,6,13,6,1,79,6,13,0.9,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,42,0,8,232,-1
99,9,326,278,6,13,6,11,131,111,13,1.8,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,94,0,5,331,-1
65,5,368,18,7,13,7,19,169,9,13,1.1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,58,0,7,328,-1
51,5,178,107,6,13,6,4,82,0,13,0.9,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,42,0,9,317,-1
40,6,79,10,6,12,6,10,41,0,12,0.7,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,38,0,2,227,-1
54,5,85,13,6,12,6,5,60,0,12,0.9,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,51,0,3,228,-1
45,6,162,22,6,12,6,4,68,11,12,0.8,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,43,0,2,273,-1
39,3,149,10,7,13,7,4,52,1,13,0.7,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,37,0,2,287,-1
163,6,558,13,8,15,8,17,578,1,15,2.8,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,163,0,0,293,-1
70,6,195,23,8,15,8,2,233,3,15,1.2,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,70,0,0,270,-1
71,5,221,52,7,18,7,22,147,3,18,1.2,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,284,-1
48,2,125,6,7,14,7,5,68,0,14,0.8,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,48,0,0,247,-1
36,5,52,17,8,15,7,0,35,0,15,0.6,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,31,0,5,226,-1
44,5,67,15,7,16,7,0,47,0,16,0.8,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,0,0,228,-1
34,5,74,22,6,16,6,0,31,3,16,0.6,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,0,5,236,-1
70,6,135,31,6,10,6,1,131,2,10,1.2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,58,0,12,241,-1
27,4,53,12,7,12,6,2,23,4,12,0.5,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19,0,8,228,-1
41,5,74,10,5,7,5,2,30,2,7,0.7,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,29,0,12,227,-1
44,4,100,4,5,9,5,1,82,0,9,0.8,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,41,0,3,243,-1
37,4,99,24,5,8,5,0,46,0,8,0.6,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,36,0,1,256,-1
62,4,192,50,6,10,6,8,120,33,10,1.1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,51,0,11,279,-1
55,7,169,55,6,9,6,8,146,5,9,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,42,0,13,266,-1
44,5,126,32,6,11,6,6,49,10,11,0.8,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,37,0,7,273,-1
49,6,120,21,6,11,5,0,54,4,11,0.9,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,43,0,6,250,-1
51,4,67,11,5,8,5,1,41,0,8,0.9,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,47,0,4,217,-1
44,4,84,6,6,11,6,2,37,0,11,0.8,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,42,0,2,233,-1
26,4,65,12,6,12,6,1,23,0,12,0.5,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,24,0,2,245,-1
45,5,67,10,6,12,6,6,61,0,12,0.8,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,36,0,9,220,-1
40,6,72,26,6,12,6,1,24,11,12,0.7,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,29,0,11,236,-1
32,5,62,19,5,8,5,0,23,0,8,0.6,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25,0,7,237,-1
34,4,56,13,6,12,6,0,24,1,12,0.6,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,29,0,5,230,-1
66,5,95,8,6,8,6,4,93,0,8,1.1,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,48,0,18,219,-1
34,5,51,24,6,10,7,4,37,10,10,0.6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,23,0,11,227,-1
33,4,66,8,5,9,5,0,33,1,9,0.6,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,28,0,5,227,-1
26,4,34,12,5,10,5,1,4,0,10,0.5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24,0,2,215,-1
45,3,159,6,5,6,5,2,109,0,6,0.8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,9,269,-1
42,2,96,8,6,13,6,10,66,0,13,0.7,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,37,0,5,241,-1
81,3,282,4,6,9,6,5,242,0,9,1.4,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,70,0,11,275,-1
56,2,212,8,6,13,6,0,106,0,13,0.9,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,45,0,11,286,-1
61,6,181,13,6,8,6,0,126,2,8,1.1,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,57,0,4,256,-1
37,6,77,14,6,9,6,0,24,5,9,0.7,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,32,0,5,236,-1
